symbol,arm,direction,created_time,fill_time,exit_time,entry,stop,target,exit_price,outcome,gross_R,cost_R,net_R,hold_bars_4h,zone_pierce,session,month
BTCUSDT,breakout,LONG,2024-11-10 04:00:00+00:00,2024-11-10 04:00:00+00:00,2024-11-11 15:15:00+00:00,77204.0,74134.5,83343.0,83343.0,target,2.0,0.03772796872454797,1.962272031275452,8.8125,False,night,2024-11
BTCUSDT,breakout,LONG,2024-11-19 20:00:00+00:00,2024-11-19 20:00:00+00:00,2024-11-21 20:00:00+00:00,93271.6,88736.1,102342.0,98334.0,timeout,1.1161724175945307,0.03084718333149598,1.0853252342630346,12.0,False,visible,2024-11
BTCUSDT,breakout,LONG,2024-11-29 12:00:00+00:00,2024-11-29 12:00:00+00:00,2024-12-01 12:00:00+00:00,97302.2,90866.4,110173.8,97124.8,timeout,-0.027564560738368826,0.022678346126355685,-0.05024290686472451,12.0,False,visible,2024-11
BTCUSDT,breakout,LONG,2024-12-05 00:00:00+00:00,2024-12-05 00:00:00+00:00,2024-12-05 22:15:00+00:00,98669.8,93605.0,108799.4,93605.0,stop,-1.0,0.029222220028431514,-1.0292222200284316,5.5625,False,night,2024-12
BTCUSDT,breakout,SHORT,2024-12-30 16:00:00+00:00,2024-12-30 16:00:00+00:00,2025-01-01 16:00:00+00:00,92081.5,97564.5,81115.5,94246.7,timeout,-0.39489330658398636,0.025190999452854277,-0.42008430603684066,12.0,False,visible,2024-12
BTCUSDT,breakout,LONG,2025-01-06 04:00:00+00:00,2025-01-06 04:00:00+00:00,2025-01-08 04:00:00+00:00,99005.0,96018.7,104977.6,96498.9,timeout,-0.8391990088068859,0.04972959849981577,-0.8889286073067016,12.0,False,night,2025-01
BTCUSDT,breakout,LONG,2025-01-17 04:00:00+00:00,2025-01-17 04:00:00+00:00,2025-01-19 04:00:00+00:00,101005.2,91207.8,120599.7,105139.7,timeout,0.4219997142098927,0.015464082307550992,0.4065356319023417,12.0,False,night,2025-01
BTCUSDT,breakout,LONG,2025-01-19 20:00:00+00:00,2025-01-19 20:00:00+00:00,2025-01-21 20:00:00+00:00,106247.9,97293.6,124156.5,106840.3,timeout,0.06615815865003512,0.017798359447416347,0.04835979920261877,12.0,False,visible,2025-01
BTCUSDT,breakout,SHORT,2025-02-17 16:00:00+00:00,2025-02-17 16:00:00+00:00,2025-02-19 16:00:00+00:00,95605.5,98792.8,89230.9,96160.7,timeout,-0.17419132180842611,0.04499364666018256,-0.2191849684686087,12.0,False,visible,2025-02
BTCUSDT,breakout,SHORT,2025-02-24 16:00:00+00:00,2025-02-24 16:00:00+00:00,2025-02-26 16:00:00+00:00,94295.9,99431.5,84024.7,86839.9,timeout,1.4518264662356866,0.02754183542331954,1.4242846308123671,12.0,False,visible,2025-02
BTCUSDT,breakout,SHORT,2025-03-09 16:00:00+00:00,2025-03-09 16:00:00+00:00,2025-03-11 16:00:00+00:00,83030.4,92780.3,63530.9,80641.0,timeout,0.24506918019671914,0.012774038708089302,0.23229514148862984,12.0,False,visible,2025-03
BTCUSDT,breakout,SHORT,2025-03-18 16:00:00+00:00,2025-03-18 16:00:00+00:00,2025-03-19 18:45:00+00:00,81567.5,85136.0,74431.4,85136.0,stop,-1.0,0.034286464901219005,-1.0342864649012191,6.6875,False,visible,2025-03
BTCUSDT,breakout,SHORT,2025-03-28 08:00:00+00:00,2025-03-28 08:00:00+00:00,2025-03-30 08:00:00+00:00,85175.1,88500.0,78525.3,83222.2,timeout,0.5873560107070925,0.03842601281241548,0.5489299978946771,12.0,False,visible,2025-03
BTCUSDT,breakout,SHORT,2025-04-06 20:00:00+00:00,2025-04-06 20:00:00+00:00,2025-04-08 20:00:00+00:00,79572.6,84686.2,69345.4,76844.1,timeout,0.5335771276595754,0.023341461983729703,0.5102356656758458,12.0,False,visible,2025-04
BTCUSDT,breakout,LONG,2025-05-01 12:00:00+00:00,2025-05-01 12:00:00+00:00,2025-05-03 12:00:00+00:00,96130.0,92700.0,102989.7,95887.9,timeout,-0.07058309037901045,0.04203935860058309,-0.11262244897959353,12.0,False,visible,2025-05
BTCUSDT,breakout,LONG,2025-05-07 00:00:00+00:00,2025-05-07 00:00:00+00:00,2025-05-08 21:15:00+00:00,96798.9,93327.0,103742.7,103742.7,target,2.000000000000004,0.04182100578933732,1.9581789942106667,11.3125,False,night,2025-05
BTCUSDT,breakout,LONG,2025-05-18 16:00:00+00:00,2025-05-18 16:00:00+00:00,2025-05-20 16:00:00+00:00,105484.2,101270.8,113911.0,105097.4,timeout,-0.09180234489960684,0.037553116248160684,-0.12935546114776753,12.0,False,visible,2025-05
BTCUSDT,breakout,LONG,2025-05-21 16:00:00+00:00,2025-05-21 16:00:00+00:00,2025-05-23 16:00:00+00:00,108936.6,102038.8,122732.2,108611.4,timeout,-0.0471454666705343,0.02368942271448867,-0.07083488938502297,12.0,False,visible,2025-05
BTCUSDT,breakout,LONG,2025-06-03 16:00:00+00:00,2025-06-03 16:00:00+00:00,2025-06-05 16:00:00+00:00,106556.1,103249.9,113168.5,104325.5,timeout,-0.6746718286854994,0.04834376323271413,-0.7230155919182135,12.0,False,visible,2025-06
BTCUSDT,breakout,LONG,2025-06-08 16:00:00+00:00,2025-06-08 16:00:00+00:00,2025-06-10 16:00:00+00:00,105917.6,100305.1,117142.3,109070.1,timeout,0.5616926503340757,0.028307599109131408,0.5333850512249443,12.0,False,visible,2025-06
BTCUSDT,breakout,LONG,2025-06-16 08:00:00+00:00,2025-06-16 08:00:00+00:00,2025-06-18 08:00:00+00:00,107023.8,102614.0,115843.4,105194.0,timeout,-0.41493945303641927,0.03640430405007028,-0.45134375708648955,12.0,False,visible,2025-06
BTCUSDT,breakout,LONG,2025-06-29 12:00:00+00:00,2025-06-29 12:00:00+00:00,2025-07-01 10:30:00+00:00,108448.3,106313.1,112718.7,106313.1,stop,-1.0,0.0761860481453729,-1.0761860481453729,11.625,False,visible,2025-06
BTCUSDT,breakout,LONG,2025-07-02 20:00:00+00:00,2025-07-02 20:00:00+00:00,2025-07-04 20:00:00+00:00,109621.8,105010.0,118845.7,107582.5,timeout,-0.4421917689405442,0.03565477687670755,-0.4778465458172517,12.0,False,visible,2025-07
BTCUSDT,breakout,LONG,2025-08-07 12:00:00+00:00,2025-08-07 12:00:00+00:00,2025-08-09 12:00:00+00:00,116469.1,112582.4,124242.5,117160.0,timeout,0.17776005351583402,0.044949095633828054,0.13281095788200598,12.0,False,visible,2025-08
BTCUSDT,breakout,LONG,2025-08-10 04:00:00+00:00,2025-08-10 04:00:00+00:00,2025-08-12 04:00:00+00:00,118480.0,114211.4,127017.5,118892.0,timeout,0.09651876493463886,0.0416342594761748,0.05488450545846406,12.0,False,visible,2025-08
BTCUSDT,breakout,SHORT,2025-08-21 20:00:00+00:00,2025-08-21 20:00:00+00:00,2025-08-22 15:45:00+00:00,112152.8,116938.7,102581.0,116938.7,stop,-1.0,0.035151006080361105,-1.035151006080361,4.9375,False,visible,2025-08
BTCUSDT,breakout,SHORT,2025-08-26 00:00:00+00:00,2025-08-26 00:00:00+00:00,2025-08-28 00:00:00+00:00,110064.1,117397.4,95397.2,111413.5,timeout,-0.18400992731785093,0.02251321369642593,-0.20652314101427685,12.0,False,night,2025-08
BTCUSDT,breakout,SHORT,2025-08-29 16:00:00+00:00,2025-08-29 16:00:00+00:00,2025-08-31 16:00:00+00:00,108334.4,113429.0,98145.2,108744.4,timeout,-0.08047736819377371,0.031896831939700825,-0.11237420013347454,12.0,False,visible,2025-08
BTCUSDT,breakout,LONG,2025-09-17 08:00:00+00:00,2025-09-17 08:00:00+00:00,2025-09-19 08:00:00+00:00,117120.5,114338.5,122684.5,116941.1,timeout,-0.06448598130840913,0.06314908339324228,-0.12763506470165142,12.0,False,visible,2025-09
BTCUSDT,breakout,SHORT,2025-10-16 16:00:00+00:00,2025-10-16 16:00:00+00:00,2025-10-18 16:00:00+00:00,108473.9,115827.6,93766.8,106871.9,timeout,0.2178495179297493,0.02212639215632943,0.19572312577341988,12.0,False,visible,2025-10
BTCUSDT,breakout,SHORT,2025-10-29 20:00:00+00:00,2025-10-29 20:00:00+00:00,2025-10-31 20:00:00+00:00,110605.9,116380.2,99056.4,109759.1,timeout,0.14664981036662245,0.028732287896368378,0.11791752247025407,12.0,False,visible,2025-10
BTCUSDT,breakout,SHORT,2025-11-04 08:00:00+00:00,2025-11-04 08:00:00+00:00,2025-11-06 08:00:00+00:00,104442.9,111216.0,90896.7,103242.9,timeout,0.1771714576781679,0.0231303760464189,0.15404108163174898,12.0,False,visible,2025-11
BTCUSDT,breakout,SHORT,2025-11-12 20:00:00+00:00,2025-11-12 20:00:00+00:00,2025-11-14 20:00:00+00:00,101245.3,107473.7,88788.8,95437.0,timeout,0.9325508958962186,0.024383140132297244,0.9081677557639214,12.0,False,visible,2025-11
BTCUSDT,breakout,SHORT,2025-11-20 20:00:00+00:00,2025-11-20 20:00:00+00:00,2025-11-22 20:00:00+00:00,86880.2,96012.2,68616.5,84717.0,timeout,0.23688129653964052,0.014270729303547964,0.22261056723609254,12.0,False,visible,2025-11
BTCUSDT,breakout,SHORT,2025-12-15 00:00:00+00:00,2025-12-15 00:00:00+00:00,2025-12-17 00:00:00+00:00,88118.8,93547.3,77261.8,87500.8,timeout,0.11384360320530533,0.024348936170212766,0.08949466703509257,12.0,False,night,2025-12
BTCUSDT,breakout,SHORT,2025-12-18 20:00:00+00:00,2025-12-18 20:00:00+00:00,2025-12-20 20:00:00+00:00,84447.0,90363.2,72614.6,88223.6,timeout,-0.6383489401981014,0.02141078732970489,-0.6597597275278063,12.0,False,visible,2025-12
BTCUSDT,breakout,SHORT,2025-12-23 08:00:00+00:00,2025-12-23 08:00:00+00:00,2025-12-25 08:00:00+00:00,87531.3,90599.0,81395.9,87751.9,timeout,-0.0719105518792553,0.04279980115395904,-0.11471035303321434,12.0,False,visible,2025-12
BTCUSDT,breakout,LONG,2026-01-13 16:00:00+00:00,2026-01-13 16:00:00+00:00,2026-01-15 16:00:00+00:00,93407.9,90066.0,100091.7,96330.1,timeout,0.8744127592088383,0.04192580567940401,0.8324869535294344,12.0,False,visible,2026-01
BTCUSDT,breakout,SHORT,2026-02-11 08:00:00+00:00,2026-02-11 08:00:00+00:00,2026-02-13 08:00:00+00:00,67000.0,72300.0,56400.0,66230.9,timeout,0.1451132075471709,0.018962264150943396,0.1261509433962275,12.0,False,visible,2026-02
BTCUSDT,breakout,SHORT,2026-02-18 20:00:00+00:00,2026-02-18 20:00:00+00:00,2026-02-20 20:00:00+00:00,66138.3,70938.5,56537.6,67778.6,timeout,-0.3417149285446448,0.020667357610099593,-0.3623822861547444,12.0,False,visible,2026-02
BTCUSDT,breakout,SHORT,2026-02-24 04:00:00+00:00,2026-02-24 04:00:00+00:00,2026-02-25 17:30:00+00:00,63570.5,68687.0,53337.5,68687.0,stop,-1.0,0.01863690999706831,-1.0186369099970682,9.375,False,night,2026-02
BTCUSDT,breakout,SHORT,2026-03-07 20:00:00+00:00,2026-03-07 20:00:00+00:00,2026-03-09 20:00:00+00:00,67042.6,74046.5,53034.8,68962.8,timeout,-0.2741615385713672,0.01435827181998602,-0.2885198103913532,12.0,False,visible,2026-03
BTCUSDT,breakout,SHORT,2026-03-22 12:00:00+00:00,2026-03-22 12:00:00+00:00,2026-03-23 14:00:00+00:00,68177.0,71598.3,61334.4,71598.3,stop,-1.0,0.029890830970683634,-1.0298908309706836,6.5,False,visible,2026-03
BTCUSDT,breakout,LONG,2026-04-14 00:00:00+00:00,2026-04-14 00:00:00+00:00,2026-04-16 00:00:00+00:00,74384.9,70458.2,82238.6,74563.9,timeout,0.045585351567473995,0.028415043166017288,0.017170308401456707,12.0,False,night,2026-04
BTCUSDT,breakout,LONG,2026-04-22 04:00:00+00:00,2026-04-22 04:00:00+00:00,2026-04-24 04:00:00+00:00,77488.4,73669.0,85126.9,77681.0,timeout,0.050426768602399884,0.03043216211970471,0.019994606482695174,12.0,False,visible,2026-04
BTCUSDT,breakout,LONG,2026-04-27 04:00:00+00:00,2026-04-27 04:00:00+00:00,2026-04-27 15:15:00+00:00,79065.1,76900.1,83395.1,76900.1,stop,-1.0,0.054779515011547354,-1.0547795150115473,2.8125,False,visible,2026-04
BTCUSDT,breakout,LONG,2026-05-01 16:00:00+00:00,2026-05-01 16:00:00+00:00,2026-05-03 16:00:00+00:00,78395.4,74868.0,85450.2,78584.6,timeout,0.053637239893409294,0.03333704711685666,0.020300192776552636,12.0,False,visible,2026-05
BTCUSDT,breakout,LONG,2026-05-05 04:00:00+00:00,2026-05-05 04:00:00+00:00,2026-05-07 04:00:00+00:00,80836.8,77717.7,87075.3,80831.2,timeout,-0.0017953896957474305,0.0388750601134942,-0.040670449809241636,12.0,False,visible,2026-05
BTCUSDT,breakout,LONG,2026-05-11 00:00:00+00:00,2026-05-11 00:00:00+00:00,2026-05-13 00:00:00+00:00,82177.7,79137.4,88258.3,80426.0,timeout,-0.5761602473440106,0.040544206163865365,-0.616704453507876,12.0,False,night,2026-05
BTCUSDT,breakout,SHORT,2026-05-28 00:00:00+00:00,2026-05-28 00:00:00+00:00,2026-05-30 00:00:00+00:00,74418.0,78077.1,67100.1,73447.9,timeout,0.26511983821158325,0.030506681970976418,0.23461315624060683,12.0,False,night,2026-05
ETHUSDT,breakout,LONG,2024-11-21 16:00:00+00:00,2024-11-21 16:00:00+00:00,2024-11-23 16:00:00+00:00,3279.21,3030.5,3776.6,3458.32,timeout,0.7201560049857267,0.019777310924369747,0.700378694061357,12.0,False,visible,2024-11
ETHUSDT,breakout,LONG,2024-11-27 16:00:00+00:00,2024-11-27 16:00:00+00:00,2024-11-29 16:00:00+00:00,3555.07,3254.19,4156.83,3607.34,timeout,0.17372374368518997,0.01772336147301249,0.1560003822121775,12.0,False,visible,2024-11
ETHUSDT,breakout,LONG,2024-11-30 08:00:00+00:00,2024-11-30 08:00:00+00:00,2024-12-02 08:00:00+00:00,3705.64,3291.12,4534.68,3664.53,timeout,-0.09917494933899372,0.013409389173019396,-0.11258433851201312,12.0,False,visible,2024-11
ETHUSDT,breakout,LONG,2024-12-04 16:00:00+00:00,2024-12-04 16:00:00+00:00,2024-12-06 16:00:00+00:00,3824.38,3502.01,4469.15,3987.78,timeout,0.506870986754351,0.01779498712659367,0.4890759996277574,12.0,False,visible,2024-12
ETHUSDT,breakout,LONG,2024-12-12 16:00:00+00:00,2024-12-12 16:00:00+00:00,2024-12-14 16:00:00+00:00,3956.91,3475.0,4920.7,3869.17,timeout,-0.1820671909692677,0.012316335000311264,-0.19438352596957897,12.0,False,visible,2024-12
ETHUSDT,breakout,LONG,2024-12-16 20:00:00+00:00,2024-12-16 20:00:00+00:00,2024-12-18 04:15:00+00:00,4057.0,3822.37,4526.23,3822.37,stop,-1.0,0.025936580999872127,-1.0259365809998722,8.0625,False,visible,2024-12
ETHUSDT,breakout,SHORT,2025-01-19 12:00:00+00:00,2025-01-19 12:00:00+00:00,2025-01-21 12:00:00+00:00,3149.7,3524.85,2399.37,3300.97,timeout,-0.4032253765160601,0.012593762495001996,-0.4158191390110621,12.0,False,visible,2025-01
ETHUSDT,breakout,SHORT,2025-01-27 04:00:00+00:00,2025-01-27 04:00:00+00:00,2025-01-29 04:00:00+00:00,3182.11,3429.99,2686.35,3129.06,timeout,0.21401484589317515,0.01925595045989998,0.19475889543327518,12.0,False,night,2025-01
ETHUSDT,breakout,SHORT,2025-02-02 12:00:00+00:00,2025-02-02 12:00:00+00:00,2025-02-03 02:00:00+00:00,3063.5,3436.39,2317.69,2317.69,target,2.0000804526804155,0.012323339322588436,1.9877571133578271,3.5,False,visible,2025-02
ETHUSDT,breakout,SHORT,2025-02-08 00:00:00+00:00,2025-02-08 00:00:00+00:00,2025-02-10 00:00:00+00:00,2620.66,2868.3,2125.38,2644.1,timeout,-0.09465352931675021,0.015873808754643816,-0.11052733807139403,12.0,False,night,2025-02
ETHUSDT,breakout,SHORT,2025-02-18 20:00:00+00:00,2025-02-18 20:00:00+00:00,2025-02-20 20:00:00+00:00,2628.87,2848.76,2188.88,2751.23,timeout,-0.5564600482059209,0.017933080176451836,-0.5743931283823727,12.0,False,visible,2025-02
ETHUSDT,breakout,SHORT,2025-03-04 04:00:00+00:00,2025-03-04 04:00:00+00:00,2025-03-06 04:00:00+00:00,2073.55,2550.0,1120.65,2287.59,timeout,-0.449239164655263,0.0065281246720537344,-0.4557672893273167,12.0,False,night,2025-03
ETHUSDT,breakout,SHORT,2025-03-09 16:00:00+00:00,2025-03-09 16:00:00+00:00,2025-03-11 16:00:00+00:00,2095.85,2318.99,1649.6,1899.61,timeout,0.8794478802545492,0.01408880075289057,0.8653590795016587,12.0,False,visible,2025-03
ETHUSDT,breakout,LONG,2025-05-01 12:00:00+00:00,2025-05-01 12:00:00+00:00,2025-05-03 12:00:00+00:00,1844.79,1730.6,2073.17,1823.99,timeout,-0.18215255276293849,0.02423316402487082,-0.20638571678780931,12.0,False,visible,2025-05
ETHUSDT,breakout,LONG,2025-05-08 04:00:00+00:00,2025-05-08 04:00:00+00:00,2025-05-08 21:15:00+00:00,1900.51,1750.0,2201.5,2201.5,target,1.9998006776958344,0.018940701614510665,1.9808599760813237,4.3125,False,visible,2025-05
ETHUSDT,breakout,LONG,2025-05-22 04:00:00+00:00,2025-05-22 04:00:00+00:00,2025-05-24 04:00:00+00:00,2628.59,2312.62,3260.56,2549.11,timeout,-0.2515428679937967,0.012478668860967804,-0.26402153685476454,12.0,False,visible,2025-05
ETHUSDT,breakout,LONG,2025-05-27 08:00:00+00:00,2025-05-27 08:00:00+00:00,2025-05-29 08:00:00+00:00,2606.97,2457.6,2905.65,2723.65,timeout,0.7811474861083242,0.026179654549106264,0.7549678315592179,12.0,False,visible,2025-05
ETHUSDT,breakout,LONG,2025-06-04 16:00:00+00:00,2025-06-04 16:00:00+00:00,2025-06-05 20:15:00+00:00,2666.92,2465.0,3070.73,2465.0,stop,-1.0,0.01981170760697305,-1.019811707606973,7.0625,False,visible,2025-06
ETHUSDT,breakout,LONG,2025-06-09 20:00:00+00:00,2025-06-09 20:00:00+00:00,2025-06-11 00:15:00+00:00,2579.46,2452.71,2832.93,2832.93,target,1.999763313609466,0.03052615384615385,1.969237159763312,7.0625,False,visible,2025-06
ETHUSDT,breakout,LONG,2025-06-16 20:00:00+00:00,2025-06-16 20:00:00+00:00,2025-06-17 15:30:00+00:00,2659.22,2486.68,3004.24,2486.68,stop,-1.0,0.02311829141068738,-1.0231182914106873,4.875,False,visible,2025-06
ETHUSDT,breakout,SHORT,2025-07-01 20:00:00+00:00,2025-07-01 20:00:00+00:00,2025-07-02 16:00:00+00:00,2401.45,2524.41,2155.53,2524.41,stop,-1.0,0.02929550260247234,-1.0292955026024724,5.0,False,visible,2025-07
ETHUSDT,breakout,LONG,2025-07-08 20:00:00+00:00,2025-07-08 20:00:00+00:00,2025-07-10 20:00:00+00:00,2609.22,2486.31,2855.07,2817.02,timeout,1.6906679684321897,0.03184305589455703,1.6588249125376326,12.0,False,visible,2025-07
ETHUSDT,breakout,LONG,2025-07-27 12:00:00+00:00,2025-07-27 12:00:00+00:00,2025-07-29 12:00:00+00:00,3814.17,3505.0,4432.48,3824.33,timeout,0.032862179383510215,0.018505207491024352,0.014356971892485863,12.0,False,visible,2025-07
ETHUSDT,breakout,LONG,2025-08-05 00:00:00+00:00,2025-08-05 00:00:00+00:00,2025-08-07 00:00:00+00:00,3719.41,3353.51,4451.24,3672.4,timeout,-0.12847772615468656,0.015247649631046748,-0.1437253757857333,12.0,False,night,2025-08
ETHUSDT,breakout,LONG,2025-08-07 12:00:00+00:00,2025-08-07 12:00:00+00:00,2025-08-09 12:00:00+00:00,3825.67,3489.28,4498.42,4196.8,timeout,1.1032729867118531,0.01705908320699189,1.0862139035048612,12.0,False,visible,2025-08
ETHUSDT,breakout,LONG,2025-08-22 16:00:00+00:00,2025-08-22 16:00:00+00:00,2025-08-24 16:00:00+00:00,4613.93,4060.0,5721.79,4814.95,timeout,0.3628978390771387,0.0124941689383135,0.3504036701388252,12.0,False,visible,2025-08
ETHUSDT,breakout,LONG,2025-09-10 16:00:00+00:00,2025-09-10 16:00:00+00:00,2025-09-12 16:00:00+00:00,4403.49,4267.44,4675.62,4546.43,timeout,1.050643145902244,0.04855005512679155,1.0020930907754526,12.0,False,visible,2025-09
ETHUSDT,breakout,SHORT,2025-10-16 20:00:00+00:00,2025-10-16 20:00:00+00:00,2025-10-18 20:00:00+00:00,3865.97,4293.03,3011.85,3885.35,timeout,-0.0453800402753714,0.01357878284081862,-0.05895882311619002,12.0,False,visible,2025-10
ETHUSDT,breakout,SHORT,2025-10-29 20:00:00+00:00,2025-10-29 20:00:00+00:00,2025-10-31 20:00:00+00:00,3903.54,4253.0,3204.62,3886.86,timeout,0.04773078463915709,0.016755308189778516,0.03097547644937857,12.0,False,visible,2025-10
ETHUSDT,breakout,SHORT,2025-11-13 20:00:00+00:00,2025-11-13 20:00:00+00:00,2025-11-15 20:00:00+00:00,3196.22,3647.54,2293.61,3198.07,timeout,-0.004099087122220072,0.01062290614198351,-0.014721993264203582,12.0,False,visible,2025-11
ETHUSDT,breakout,SHORT,2025-11-17 20:00:00+00:00,2025-11-17 20:00:00+00:00,2025-11-19 20:00:00+00:00,2980.99,3255.95,2431.1,2883.9,timeout,0.35310590631364447,0.01626231088158277,0.3368435954320617,12.0,False,visible,2025-11
ETHUSDT,breakout,SHORT,2025-11-20 20:00:00+00:00,2025-11-20 20:00:00+00:00,2025-11-22 20:00:00+00:00,2846.39,3223.22,2092.73,2754.42,timeout,0.24406230926412392,0.011330268290741186,0.23273204097338274,12.0,False,visible,2025-11
ETHUSDT,breakout,SHORT,2025-12-12 16:00:00+00:00,2025-12-12 16:00:00+00:00,2025-12-14 16:00:00+00:00,3070.01,3446.12,2317.76,3082.0,timeout,-0.031878971577463486,0.012243798356863697,-0.044122769934327184,12.0,False,visible,2025-12
ETHUSDT,breakout,SHORT,2025-12-15 16:00:00+00:00,2025-12-15 16:00:00+00:00,2025-12-17 16:00:00+00:00,3009.48,3263.5,2501.44,2876.27,timeout,0.5244075269663808,0.017771120384221715,0.5066364065821591,12.0,False,visible,2025-12
ETHUSDT,breakout,SHORT,2025-12-18 20:00:00+00:00,2025-12-18 20:00:00+00:00,2025-12-20 20:00:00+00:00,2780.4,3177.0,1987.2,2978.35,timeout,-0.49911749873928357,0.010515885022692894,-0.5096333837619764,12.0,False,visible,2025-12
ETHUSDT,breakout,SHORT,2025-12-23 16:00:00+00:00,2025-12-23 16:00:00+00:00,2025-12-25 16:00:00+00:00,2927.39,3077.99,2626.19,2959.11,timeout,-0.2106241699867216,0.029157270916334674,-0.23978144090305625,12.0,False,visible,2025-12
ETHUSDT,breakout,LONG,2026-01-12 04:00:00+00:00,2026-01-12 04:00:00+00:00,2026-01-13 22:00:00+00:00,3151.17,3056.79,3339.96,3339.96,target,2.000317863954225,0.05008216783216777,1.9502356961220573,10.5,False,night,2026-01
ETHUSDT,breakout,SHORT,2026-01-29 16:00:00+00:00,2026-01-29 16:00:00+00:00,2026-01-31 16:00:00+00:00,2822.66,3045.0,2377.95,2520.98,timeout,1.3568408743366,0.01904286228299,1.3377980120536102,12.0,False,visible,2026-01
ETHUSDT,breakout,SHORT,2026-02-11 08:00:00+00:00,2026-02-11 08:00:00+00:00,2026-02-13 08:00:00+00:00,1949.55,2152.0,1544.68,1937.73,timeout,0.05838478636700387,0.014444677698197083,0.04394010866880679,12.0,False,visible,2026-02
ETHUSDT,breakout,SHORT,2026-02-24 04:00:00+00:00,2026-02-24 04:00:00+00:00,2026-02-25 14:45:00+00:00,1830.94,1996.64,1499.54,1996.64,stop,-1.0,0.016574592637296316,-1.0165745926372962,8.6875,False,night,2026-02
ETHUSDT,breakout,SHORT,2026-03-07 20:00:00+00:00,2026-03-07 20:00:00+00:00,2026-03-09 20:00:00+00:00,1954.01,2199.47,1463.09,2031.16,timeout,-0.3143078301963666,0.01194090686873626,-0.3262487370651029,12.0,False,visible,2026-03
ETHUSDT,breakout,LONG,2026-04-22 08:00:00+00:00,2026-04-22 08:00:00+00:00,2026-04-24 08:00:00+00:00,2389.25,2250.91,2665.9,2309.39,timeout,-0.5772733844152093,0.0259062816249819,-0.6031796660401911,12.0,False,visible,2026-04
ETHUSDT,breakout,LONG,2026-04-26 20:00:00+00:00,2026-04-26 20:00:00+00:00,2026-04-27 15:15:00+00:00,2366.19,2283.31,2531.92,2283.31,stop,-1.0,0.0428243846525096,-1.0428243846525096,4.8125,False,visible,2026-04
ETHUSDT,breakout,LONG,2026-05-06 12:00:00+00:00,2026-05-06 12:00:00+00:00,2026-05-07 14:30:00+00:00,2408.99,2296.01,2634.95,2296.01,stop,-1.0,0.0319834041423262,-1.0319834041423261,6.625,False,visible,2026-05
ETHUSDT,breakout,LONG,2026-05-10 16:00:00+00:00,2026-05-10 16:00:00+00:00,2026-05-12 14:30:00+00:00,2346.79,2263.43,2513.48,2263.43,stop,-1.0,0.042228706813819517,-1.0422287068138196,11.625,False,visible,2026-05
ETHUSDT,breakout,SHORT,2026-05-16 08:00:00+00:00,2026-05-16 08:00:00+00:00,2026-05-18 08:00:00+00:00,2193.51,2322.68,1935.2,2119.9,timeout,0.569869164666721,0.025472362003561275,0.5443968026631597,12.0,False,visible,2026-05
ETHUSDT,breakout,SHORT,2026-05-28 00:00:00+00:00,2026-05-28 00:00:00+00:00,2026-05-30 00:00:00+00:00,2023.7,2141.6,1787.9,2013.15,timeout,0.08948261238337546,0.025746819338422423,0.06373579304495304,12.0,False,night,2026-05
ETHUSDT,breakout,SHORT,2026-06-01 16:00:00+00:00,2026-06-01 16:00:00+00:00,2026-06-03 16:00:00+00:00,1967.61,2046.0,1810.8,1835.58,timeout,1.684270952927667,0.03765040183696895,1.646620551090698,12.0,False,visible,2026-06
SOLUSDT,breakout,LONG,2024-11-21 16:00:00+00:00,2024-11-21 16:00:00+00:00,2024-11-23 16:00:00+00:00,249.03,229.35,288.39,258.88,timeout,0.5005081300813004,0.018980945121951212,0.48152718495934915,12.0,False,visible,2024-11
SOLUSDT,breakout,LONG,2024-12-05 12:00:00+00:00,2024-12-05 12:00:00+00:00,2024-12-07 12:00:00+00:00,242.14,215.11,296.2,238.16,timeout,-0.14724380318164978,0.013437291897891245,-0.16068109507954104,12.0,False,visible,2024-12
SOLUSDT,breakout,SHORT,2024-12-19 00:00:00+00:00,2024-12-19 00:00:00+00:00,2024-12-21 00:00:00+00:00,206.46,228.9,161.58,193.09,timeout,0.5958110516934049,0.013800802139037435,0.5820102495543674,12.0,False,night,2024-12
SOLUSDT,breakout,SHORT,2024-12-27 16:00:00+00:00,2024-12-27 16:00:00+00:00,2024-12-29 16:00:00+00:00,184.0,201.77,148.46,194.01,timeout,-0.5633089476646024,0.01553179516038266,-0.578840742824985,12.0,False,visible,2024-12
SOLUSDT,breakout,SHORT,2025-02-12 16:00:00+00:00,2025-02-12 16:00:00+00:00,2025-02-14 16:00:00+00:00,191.91,208.9,157.93,200.1,timeout,-0.4820482636845199,0.016943201883460848,-0.49899146556798074,12.0,False,visible,2025-02
SOLUSDT,breakout,SHORT,2025-02-23 16:00:00+00:00,2025-02-23 16:00:00+00:00,2025-02-24 22:00:00+00:00,166.69,180.48,139.11,139.11,target,2.0,0.018131617113850626,1.9818683828861494,7.5,False,visible,2025-02
SOLUSDT,breakout,SHORT,2025-03-04 04:00:00+00:00,2025-03-04 04:00:00+00:00,2025-03-06 04:00:00+00:00,136.29,180.0,48.84,148.76,timeout,-0.2852894074582475,0.004677076183939601,-0.2899664836421871,12.0,False,night,2025-03
